arm,sample_id,pair_id,i,j,order,patient,chosen,picked_i
cf_a0,8,46,4639,4225,0,2,4225,0
cf_a0,7,46,4639,4225,0,1,4639,1
cf_a0,9,46,4639,4225,0,1,4639,1
cf_a0,12,46,4639,4225,0,1,4639,1
cf_a0,10,46,4639,4225,0,1,4639,1
cf_a0,11,46,4639,4225,0,1,4639,1
cf_a0,13,46,4639,4225,0,1,4639,1
cf_a0,17,46,4639,4225,0,1,4639,1
cf_a0,14,46,4639,4225,0,1,4639,1
cf_a0,16,46,4639,4225,0,2,4225,0
cf_a0,15,46,4639,4225,0,1,4639,1
cf_a0,19,46,4639,4225,0,1,4639,1
cf_a0,18,46,4639,4225,0,2,4225,0
cf_a0,0,46,4639,4225,1,1,4225,0
cf_a0,1,46,4639,4225,1,1,4225,0
cf_a0,3,46,4639,4225,1,2,4639,1
cf_a0,5,46,4639,4225,1,1,4225,0
cf_a0,4,46,4639,4225,1,2,4639,1
cf_a0,2,46,4639,4225,1,1,4225,0
cf_a0,8,46,4639,4225,1,2,4639,1
cf_a0,7,46,4639,4225,1,2,4639,1
cf_a0,9,46,4639,4225,1,2,4639,1
cf_a0,10,46,4639,4225,1,2,4639,1
cf_a0,6,46,4639,4225,1,2,4639,1
cf_a0,11,46,4639,4225,1,2,4639,1
cf_a0,12,46,4639,4225,1,1,4225,0
cf_a0,13,46,4639,4225,1,1,4225,0
cf_a0,14,46,4639,4225,1,1,4225,0
cf_a0,15,46,4639,4225,1,1,4225,0
cf_a0,16,46,4639,4225,1,2,4639,1
cf_a0,17,46,4639,4225,1,2,4639,1
cf_a0,18,46,4639,4225,1,2,4639,1
cf_a0,19,46,4639,4225,1,1,4225,0
cf_a1,0,47,3573,1027,0,2,1027,0
cf_a1,3,47,3573,1027,0,2,1027,0
cf_a1,1,47,3573,1027,0,2,1027,0
cf_a1,2,47,3573,1027,0,2,1027,0
cf_a1,4,47,3573,1027,0,1,3573,1
cf_a1,5,47,3573,1027,0,1,3573,1
cf_a1,6,47,3573,1027,0,1,3573,1
cf_a1,7,47,3573,1027,0,2,1027,0
cf_a1,8,47,3573,1027,0,1,3573,1
cf_a1,9,47,3573,1027,0,2,1027,0
cf_a1,10,47,3573,1027,0,1,3573,1
cf_a1,12,47,3573,1027,0,1,3573,1
cf_a1,11,47,3573,1027,0,2,1027,0
cf_a1,13,47,3573,1027,0,2,1027,0
cf_a1,14,47,3573,1027,0,1,3573,1
cf_a1,15,47,3573,1027,0,2,1027,0
cf_a1,16,47,3573,1027,0,2,1027,0
cf_a1,17,47,3573,1027,0,2,1027,0
cf_a1,18,47,3573,1027,0,2,1027,0
cf_a1,0,47,3573,1027,1,2,3573,1
cf_a1,19,47,3573,1027,0,2,1027,0
cf_a1,2,47,3573,1027,1,1,1027,0
cf_a1,3,47,3573,1027,1,1,1027,0
cf_a1,1,47,3573,1027,1,1,1027,0
cf_a1,4,47,3573,1027,1,1,1027,0
cf_a1,5,47,3573,1027,1,1,1027,0
cf_a1,6,47,3573,1027,1,1,1027,0
cf_a1,7,47,3573,1027,1,1,1027,0
cf_a1,8,47,3573,1027,1,1,1027,0
cf_a1,9,47,3573,1027,1,1,1027,0
cf_a1,10,47,3573,1027,1,1,1027,0
cf_a1,11,47,3573,1027,1,1,1027,0
cf_a1,12,47,3573,1027,1,1,1027,0
cf_a1,13,47,3573,1027,1,1,1027,0
cf_a1,14,47,3573,1027,1,1,1027,0
cf_a1,19,47,3573,1027,1,2,3573,1
cf_a0,0,47,3573,1027,0,2,1027,0
cf_a1,18,47,3573,1027,1,1,1027,0
cf_a1,15,47,3573,1027,1,1,1027,0
cf_a1,16,47,3573,1027,1,2,3573,1
cf_a1,17,47,3573,1027,1,1,1027,0
cf_a0,1,47,3573,1027,0,2,1027,0
cf_a0,4,47,3573,1027,0,1,3573,1
cf_a0,6,47,3573,1027,0,1,3573,1
cf_a0,2,47,3573,1027,0,1,3573,1
cf_a0,7,47,3573,1027,0,2,1027,0
cf_a0,5,47,3573,1027,0,1,3573,1
cf_a0,8,47,3573,1027,0,1,3573,1
cf_a0,12,47,3573,1027,0,2,1027,0
cf_a0,3,47,3573,1027,0,2,1027,0
cf_a0,9,47,3573,1027,0,1,3573,1
cf_a0,11,47,3573,1027,0,2,1027,0
cf_a0,15,47,3573,1027,0,2,1027,0
cf_a0,10,47,3573,1027,0,1,3573,1
cf_a0,14,47,3573,1027,0,2,1027,0
cf_a0,13,47,3573,1027,0,2,1027,0
cf_a0,17,47,3573,1027,0,2,1027,0
cf_a0,16,47,3573,1027,0,1,3573,1
cf_a0,18,47,3573,1027,0,1,3573,1
cf_a0,19,47,3573,1027,0,2,1027,0
cf_a0,0,47,3573,1027,1,1,1027,0
cf_a0,2,47,3573,1027,1,1,1027,0
cf_a0,3,47,3573,1027,1,1,1027,0
cf_a0,1,47,3573,1027,1,2,3573,1
cf_a0,4,47,3573,1027,1,1,1027,0
cf_a0,5,47,3573,1027,1,1,1027,0
cf_a0,6,47,3573,1027,1,1,1027,0
cf_a0,8,47,3573,1027,1,1,1027,0
cf_a0,7,47,3573,1027,1,1,1027,0
cf_a0,9,47,3573,1027,1,2,3573,1
cf_a0,10,47,3573,1027,1,1,1027,0
cf_a0,12,47,3573,1027,1,1,1027,0
cf_a0,11,47,3573,1027,1,1,1027,0
cf_a0,14,47,3573,1027,1,1,1027,0
cf_a0,13,47,3573,1027,1,1,1027,0
cf_a0,16,47,3573,1027,1,1,1027,0
cf_a0,15,47,3573,1027,1,1,1027,0
cf_a0,17,47,3573,1027,1,1,1027,0
cf_a0,18,47,3573,1027,1,2,3573,1
cf_a0,19,47,3573,1027,1,1,1027,0
cf_a1,1,48,3157,1587,0,1,3157,1
cf_a1,0,48,3157,1587,0,1,3157,1
cf_a1,2,48,3157,1587,0,1,3157,1
cf_a1,4,48,3157,1587,0,1,3157,1
cf_a1,3,48,3157,1587,0,1,3157,1
cf_a1,5,48,3157,1587,0,1,3157,1
cf_a1,6,48,3157,1587,0,1,3157,1
cf_a1,9,48,3157,1587,0,1,3157,1
cf_a1,8,48,3157,1587,0,1,3157,1
cf_a1,7,48,3157,1587,0,1,3157,1
cf_a1,10,48,3157,1587,0,1,3157,1
cf_a1,11,48,3157,1587,0,1,3157,1
cf_a1,13,48,3157,1587,0,1,3157,1
cf_a1,12,48,3157,1587,0,2,1587,0
cf_a1,15,48,3157,1587,0,1,3157,1
cf_a1,18,48,3157,1587,0,1,3157,1
cf_a1,14,48,3157,1587,0,1,3157,1
cf_a1,16,48,3157,1587,0,1,3157,1
cf_a1,19,48,3157,1587,0,1,3157,1
cf_a1,17,48,3157,1587,0,1,3157,1
cf_a1,2,48,3157,1587,1,2,3157,1
cf_a1,0,48,3157,1587,1,2,3157,1
cf_a1,1,48,3157,1587,1,2,3157,1
cf_a1,3,48,3157,1587,1,2,3157,1
cf_a1,5,48,3157,1587,1,2,3157,1
cf_a1,4,48,3157,1587,1,1,1587,0
cf_a1,6,48,3157,1587,1,1,1587,0
cf_a1,8,48,3157,1587,1,2,3157,1
cf_a1,7,48,3157,1587,1,2,3157,1
cf_a1,9,48,3157,1587,1,2,3157,1
cf_a1,10,48,3157,1587,1,1,1587,0
cf_a1,13,48,3157,1587,1,1,1587,0
cf_a1,11,48,3157,1587,1,1,1587,0
cf_a1,12,48,3157,1587,1,1,1587,0
cf_a1,14,48,3157,1587,1,2,3157,1
cf_a1,16,48,3157,1587,1,1,1587,0
cf_a1,15,48,3157,1587,1,1,1587,0
cf_a1,18,48,3157,1587,1,2,3157,1
cf_a1,17,48,3157,1587,1,2,3157,1
cf_a0,0,48,3157,1587,0,2,1587,0
cf_a1,19,48,3157,1587,1,2,3157,1
cf_a0,1,48,3157,1587,0,1,3157,1
cf_a0,2,48,3157,1587,0,2,1587,0
cf_a0,6,48,3157,1587,0,1,3157,1
cf_a0,3,48,3157,1587,0,1,3157,1
cf_a0,4,48,3157,1587,0,1,3157,1
cf_a0,5,48,3157,1587,0,2,1587,0
cf_a0,8,48,3157,1587,0,2,1587,0
cf_a0,10,48,3157,1587,0,1,3157,1
cf_a0,9,48,3157,1587,0,1,3157,1
cf_a0,7,48,3157,1587,0,1,3157,1
cf_a0,11,48,3157,1587,0,1,3157,1
cf_a0,12,48,3157,1587,0,1,3157,1
cf_a0,13,48,3157,1587,0,1,3157,1
cf_a0,14,48,3157,1587,0,1,3157,1
cf_a0,17,48,3157,1587,0,1,3157,1
cf_a0,16,48,3157,1587,0,1,3157,1
cf_a0,19,48,3157,1587,0,2,1587,0
cf_a0,18,48,3157,1587,0,1,3157,1
cf_a0,15,48,3157,1587,0,1,3157,1
cf_a0,0,48,3157,1587,1,1,1587,0
cf_a0,1,48,3157,1587,1,1,1587,0
cf_a0,2,48,3157,1587,1,2,3157,1
cf_a0,3,48,3157,1587,1,1,1587,0
cf_a0,4,48,3157,1587,1,1,1587,0
cf_a0,6,48,3157,1587,1,1,1587,0
cf_a0,8,48,3157,1587,1,2,3157,1
cf_a0,7,48,3157,1587,1,2,3157,1
cf_a0,5,48,3157,1587,1,1,1587,0
cf_a0,9,48,3157,1587,1,1,1587,0
cf_a0,10,48,3157,1587,1,2,3157,1
cf_a0,12,48,3157,1587,1,2,3157,1
cf_a0,11,48,3157,1587,1,2,3157,1
cf_a0,14,48,3157,1587,1,1,1587,0
cf_a0,15,48,3157,1587,1,1,1587,0
cf_a0,13,48,3157,1587,1,2,3157,1
cf_a0,16,48,3157,1587,1,2,3157,1
cf_a0,17,48,3157,1587,1,2,3157,1
cf_a0,19,48,3157,1587,1,1,1587,0
cf_a0,18,48,3157,1587,1,2,3157,1
cf_a1,0,49,2533,1569,0,1,2533,1
cf_a1,3,49,2533,1569,0,2,1569,0
cf_a1,2,49,2533,1569,0,2,1569,0
cf_a1,1,49,2533,1569,0,1,2533,1
cf_a1,4,49,2533,1569,0,2,1569,0
cf_a1,5,49,2533,1569,0,2,1569,0
cf_a1,6,49,2533,1569,0,2,1569,0
cf_a1,7,49,2533,1569,0,2,1569,0
cf_a1,8,49,2533,1569,0,1,2533,1
cf_a1,10,49,2533,1569,0,1,2533,1
cf_a1,11,49,2533,1569,0,2,1569,0
cf_a1,9,49,2533,1569,0,2,1569,0
cf_a1,12,49,2533,1569,0,2,1569,0
cf_a1,14,49,2533,1569,0,2,1569,0
cf_a1,13,49,2533,1569,0,1,2533,1
cf_a1,15,49,2533,1569,0,2,1569,0
cf_a1,17,49,2533,1569,0,2,1569,0
cf_a1,18,49,2533,1569,0,2,1569,0
cf_a1,16,49,2533,1569,0,2,1569,0
cf_a1,1,49,2533,1569,1,1,1569,0
cf_a1,0,49,2533,1569,1,1,1569,0
cf_a1,19,49,2533,1569,0,2,1569,0
cf_a1,2,49,2533,1569,1,1,1569,0
cf_a1,3,49,2533,1569,1,1,1569,0
cf_a1,6,49,2533,1569,1,1,1569,0
cf_a1,4,49,2533,1569,1,1,1569,0
cf_a1,7,49,2533,1569,1,1,1569,0
cf_a1,8,49,2533,1569,1,1,1569,0
cf_a1,9,49,2533,1569,1,1,1569,0
cf_a1,5,49,2533,1569,1,1,1569,0
cf_a1,10,49,2533,1569,1,1,1569,0
cf_a1,11,49,2533,1569,1,1,1569,0
cf_a1,12,49,2533,1569,1,1,1569,0
cf_a1,13,49,2533,1569,1,1,1569,0
cf_a1,14,49,2533,1569,1,1,1569,0
cf_a1,15,49,2533,1569,1,1,1569,0
cf_a1,16,49,2533,1569,1,1,1569,0
cf_a1,18,49,2533,1569,1,1,1569,0
cf_a1,17,49,2533,1569,1,1,1569,0
cf_a1,19,49,2533,1569,1,1,1569,0
cf_a0,0,49,2533,1569,0,2,1569,0
cf_a0,1,49,2533,1569,0,1,2533,1
cf_a0,3,49,2533,1569,0,1,2533,1
cf_a0,2,49,2533,1569,0,2,1569,0
cf_a0,4,49,2533,1569,0,1,2533,1
cf_a0,6,49,2533,1569,0,2,1569,0
cf_a0,5,49,2533,1569,0,2,1569,0
cf_a0,7,49,2533,1569,0,2,1569,0
cf_a0,8,49,2533,1569,0,1,2533,1
cf_a0,9,49,2533,1569,0,2,1569,0
cf_a0,10,49,2533,1569,0,2,1569,0
cf_a0,11,49,2533,1569,0,2,1569,0
cf_a0,13,49,2533,1569,0,1,2533,1
cf_a0,12,49,2533,1569,0,2,1569,0
cf_a0,15,49,2533,1569,0,2,1569,0
cf_a0,14,49,2533,1569,0,2,1569,0
cf_a0,17,49,2533,1569,0,2,1569,0
cf_a0,16,49,2533,1569,0,1,2533,1
cf_a0,18,49,2533,1569,0,2,1569,0
cf_a0,1,49,2533,1569,1,1,1569,0
cf_a0,0,49,2533,1569,1,1,1569,0
cf_a0,19,49,2533,1569,0,2,1569,0
cf_a0,2,49,2533,1569,1,1,1569,0
cf_a0,3,49,2533,1569,1,1,1569,0
cf_a0,4,49,2533,1569,1,1,1569,0
cf_a0,6,49,2533,1569,1,1,1569,0
cf_a0,5,49,2533,1569,1,1,1569,0
cf_a0,7,49,2533,1569,1,1,1569,0
cf_a0,9,49,2533,1569,1,1,1569,0
cf_a0,8,49,2533,1569,1,1,1569,0
cf_a0,10,49,2533,1569,1,1,1569,0
cf_a0,11,49,2533,1569,1,1,1569,0
cf_a0,12,49,2533,1569,1,1,1569,0
cf_a0,13,49,2533,1569,1,1,1569,0
cf_a0,16,49,2533,1569,1,1,1569,0
cf_a0,17,49,2533,1569,1,1,1569,0
cf_a0,14,49,2533,1569,1,1,1569,0
cf_a0,15,49,2533,1569,1,1,1569,0
cf_a0,19,49,2533,1569,1,1,1569,0
cf_a0,18,49,2533,1569,1,2,2533,1
cf_a1,0,50,2526,2945,0,1,2526,1
cf_a1,1,50,2526,2945,0,1,2526,1
cf_a1,3,50,2526,2945,0,1,2526,1
cf_a1,6,50,2526,2945,0,1,2526,1
cf_a1,4,50,2526,2945,0,1,2526,1
cf_a1,5,50,2526,2945,0,1,2526,1
cf_a1,2,50,2526,2945,0,1,2526,1
cf_a1,7,50,2526,2945,0,1,2526,1
cf_a1,8,50,2526,2945,0,1,2526,1
cf_a1,9,50,2526,2945,0,1,2526,1
cf_a1,11,50,2526,2945,0,1,2526,1
cf_a1,10,50,2526,2945,0,1,2526,1
cf_a1,12,50,2526,2945,0,1,2526,1
cf_a1,14,50,2526,2945,0,1,2526,1
cf_a1,13,50,2526,2945,0,1,2526,1
cf_a1,15,50,2526,2945,0,1,2526,1
cf_a1,16,50,2526,2945,0,1,2526,1
cf_a1,17,50,2526,2945,0,1,2526,1
cf_a1,18,50,2526,2945,0,1,2526,1
cf_a1,19,50,2526,2945,0,1,2526,1
cf_a1,0,50,2526,2945,1,2,2526,1
cf_a1,3,50,2526,2945,1,2,2526,1
cf_a1,2,50,2526,2945,1,2,2526,1
cf_a1,4,50,2526,2945,1,2,2526,1
cf_a1,5,50,2526,2945,1,2,2526,1
cf_a1,1,50,2526,2945,1,2,2526,1
cf_a1,9,50,2526,2945,1,2,2526,1
cf_a1,8,50,2526,2945,1,2,2526,1
cf_a1,7,50,2526,2945,1,2,2526,1
cf_a1,6,50,2526,2945,1,2,2526,1
cf_a1,10,50,2526,2945,1,2,2526,1
cf_a1,11,50,2526,2945,1,2,2526,1
cf_a1,12,50,2526,2945,1,2,2526,1
cf_a1,13,50,2526,2945,1,2,2526,1
cf_a1,14,50,2526,2945,1,2,2526,1
cf_a1,15,50,2526,2945,1,2,2526,1
cf_a1,16,50,2526,2945,1,2,2526,1
cf_a1,17,50,2526,2945,1,2,2526,1
cf_a1,18,50,2526,2945,1,2,2526,1
cf_a0,0,50,2526,2945,0,1,2526,1
cf_a1,19,50,2526,2945,1,2,2526,1
cf_a0,1,50,2526,2945,0,1,2526,1
cf_a0,3,50,2526,2945,0,1,2526,1
cf_a0,2,50,2526,2945,0,1,2526,1
cf_a0,4,50,2526,2945,0,1,2526,1
cf_a0,5,50,2526,2945,0,1,2526,1
cf_a0,9,50,2526,2945,0,1,2526,1
cf_a0,6,50,2526,2945,0,1,2526,1
cf_a0,8,50,2526,2945,0,1,2526,1
cf_a0,7,50,2526,2945,0,1,2526,1
cf_a0,12,50,2526,2945,0,2,2945,0
cf_a0,10,50,2526,2945,0,1,2526,1
cf_a0,11,50,2526,2945,0,1,2526,1
cf_a0,17,50,2526,2945,0,1,2526,1
cf_a0,15,50,2526,2945,0,2,2945,0
cf_a0,13,50,2526,2945,0,1,2526,1
cf_a0,14,50,2526,2945,0,2,2945,0
cf_a0,16,50,2526,2945,0,2,2945,0
cf_a0,0,50,2526,2945,1,2,2526,1
cf_a0,18,50,2526,2945,0,1,2526,1
cf_a0,19,50,2526,2945,0,1,2526,1
cf_a0,3,50,2526,2945,1,2,2526,1
cf_a0,1,50,2526,2945,1,2,2526,1
cf_a0,2,50,2526,2945,1,2,2526,1
cf_a0,4,50,2526,2945,1,1,2945,0
cf_a0,5,50,2526,2945,1,2,2526,1
cf_a0,6,50,2526,2945,1,2,2526,1
cf_a0,9,50,2526,2945,1,1,2945,0
cf_a0,10,50,2526,2945,1,2,2526,1
cf_a0,7,50,2526,2945,1,1,2945,0
cf_a0,11,50,2526,2945,1,2,2526,1
cf_a0,12,50,2526,2945,1,2,2526,1
cf_a0,8,50,2526,2945,1,2,2526,1
cf_a0,13,50,2526,2945,1,2,2526,1
cf_a0,16,50,2526,2945,1,2,2526,1
cf_a0,14,50,2526,2945,1,2,2526,1
cf_a0,17,50,2526,2945,1,2,2526,1
cf_a0,15,50,2526,2945,1,2,2526,1
cf_a0,18,50,2526,2945,1,2,2526,1
cf_a0,19,50,2526,2945,1,2,2526,1
cf_a1,0,51,1668,2143,0,1,1668,1
cf_a1,1,51,1668,2143,0,1,1668,1
cf_a1,4,51,1668,2143,0,1,1668,1
cf_a1,3,51,1668,2143,0,1,1668,1
cf_a1,6,51,1668,2143,0,1,1668,1
cf_a1,2,51,1668,2143,0,1,1668,1
cf_a1,5,51,1668,2143,0,1,1668,1
cf_a1,7,51,1668,2143,0,1,1668,1
cf_a1,8,51,1668,2143,0,1,1668,1
cf_a1,9,51,1668,2143,0,1,1668,1
cf_a1,11,51,1668,2143,0,1,1668,1
cf_a1,12,51,1668,2143,0,1,1668,1
cf_a1,15,51,1668,2143,0,1,1668,1
cf_a1,10,51,1668,2143,0,1,1668,1
cf_a1,14,51,1668,2143,0,1,1668,1
cf_a1,13,51,1668,2143,0,1,1668,1
cf_a1,16,51,1668,2143,0,1,1668,1
cf_a1,17,51,1668,2143,0,1,1668,1
cf_a1,3,51,1668,2143,1,2,1668,1
cf_a1,19,51,1668,2143,0,1,1668,1
cf_a1,2,51,1668,2143,1,2,1668,1
cf_a1,0,51,1668,2143,1,2,1668,1
cf_a1,18,51,1668,2143,0,1,1668,1
cf_a1,1,51,1668,2143,1,2,1668,1
cf_a1,4,51,1668,2143,1,1,2143,0
cf_a1,5,51,1668,2143,1,1,2143,0
cf_a1,7,51,1668,2143,1,2,1668,1
cf_a1,8,51,1668,2143,1,2,1668,1
cf_a1,10,51,1668,2143,1,2,1668,1
cf_a1,9,51,1668,2143,1,2,1668,1
cf_a1,11,51,1668,2143,1,2,1668,1
cf_a1,6,51,1668,2143,1,2,1668,1
cf_a1,12,51,1668,2143,1,2,1668,1
cf_a1,14,51,1668,2143,1,2,1668,1
cf_a1,13,51,1668,2143,1,1,2143,0
cf_a1,16,51,1668,2143,1,1,2143,0
cf_a1,15,51,1668,2143,1,1,2143,0
cf_a1,17,51,1668,2143,1,1,2143,0
cf_a1,18,51,1668,2143,1,2,1668,1
cf_a0,0,51,1668,2143,0,1,1668,1
cf_a0,1,51,1668,2143,0,1,1668,1
cf_a1,19,51,1668,2143,1,1,2143,0
cf_a0,3,51,1668,2143,0,1,1668,1
cf_a0,2,51,1668,2143,0,1,1668,1
cf_a0,4,51,1668,2143,0,1,1668,1
cf_a0,8,51,1668,2143,0,1,1668,1
cf_a0,9,51,1668,2143,0,1,1668,1
cf_a0,7,51,1668,2143,0,1,1668,1
cf_a0,5,51,1668,2143,0,1,1668,1
cf_a0,6,51,1668,2143,0,1,1668,1
cf_a0,11,51,1668,2143,0,1,1668,1
cf_a0,12,51,1668,2143,0,1,1668,1
cf_a0,10,51,1668,2143,0,1,1668,1
cf_a0,14,51,1668,2143,0,1,1668,1
cf_a0,13,51,1668,2143,0,2,2143,0
cf_a0,15,51,1668,2143,0,1,1668,1
cf_a0,16,51,1668,2143,0,1,1668,1
cf_a0,17,51,1668,2143,0,1,1668,1
cf_a0,18,51,1668,2143,0,1,1668,1
cf_a0,0,51,1668,2143,1,2,1668,1
cf_a0,1,51,1668,2143,1,2,1668,1
cf_a0,19,51,1668,2143,0,1,1668,1
cf_a0,2,51,1668,2143,1,2,1668,1
cf_a0,3,51,1668,2143,1,2,1668,1
cf_a0,8,51,1668,2143,1,1,2143,0
cf_a0,4,51,1668,2143,1,2,1668,1
cf_a0,5,51,1668,2143,1,2,1668,1
cf_a0,6,51,1668,2143,1,2,1668,1
cf_a0,9,51,1668,2143,1,1,2143,0
cf_a0,10,51,1668,2143,1,2,1668,1
cf_a0,7,51,1668,2143,1,2,1668,1
cf_a0,11,51,1668,2143,1,2,1668,1
cf_a0,12,51,1668,2143,1,1,2143,0
cf_a0,13,51,1668,2143,1,2,1668,1
cf_a0,14,51,1668,2143,1,1,2143,0
cf_a0,16,51,1668,2143,1,2,1668,1
cf_a0,17,51,1668,2143,1,1,2143,0
cf_a0,19,51,1668,2143,1,1,2143,0
cf_a0,15,51,1668,2143,1,1,2143,0
cf_a0,18,51,1668,2143,1,2,1668,1
cf_a1,0,52,1413,3410,0,1,1413,1
cf_a1,1,52,1413,3410,0,1,1413,1
cf_a1,2,52,1413,3410,0,1,1413,1
cf_a1,4,52,1413,3410,0,1,1413,1
cf_a1,3,52,1413,3410,0,1,1413,1
cf_a1,5,52,1413,3410,0,1,1413,1
cf_a1,6,52,1413,3410,0,1,1413,1
cf_a1,7,52,1413,3410,0,1,1413,1
cf_a1,10,52,1413,3410,0,1,1413,1
cf_a1,8,52,1413,3410,0,1,1413,1
cf_a1,9,52,1413,3410,0,1,1413,1
cf_a1,12,52,1413,3410,0,1,1413,1
cf_a1,11,52,1413,3410,0,1,1413,1
cf_a1,13,52,1413,3410,0,1,1413,1
cf_a1,15,52,1413,3410,0,1,1413,1
cf_a1,14,52,1413,3410,0,1,1413,1
cf_a1,17,52,1413,3410,0,1,1413,1
cf_a1,18,52,1413,3410,0,1,1413,1
cf_a1,16,52,1413,3410,0,1,1413,1
cf_a1,0,52,1413,3410,1,2,1413,1
cf_a1,19,52,1413,3410,0,1,1413,1
cf_a1,1,52,1413,3410,1,2,1413,1
cf_a1,2,52,1413,3410,1,2,1413,1
cf_a1,3,52,1413,3410,1,1,3410,0
cf_a1,6,52,1413,3410,1,2,1413,1
cf_a1,7,52,1413,3410,1,1,3410,0
cf_a1,4,52,1413,3410,1,2,1413,1
cf_a1,5,52,1413,3410,1,2,1413,1
cf_a1,9,52,1413,3410,1,2,1413,1
cf_a1,8,52,1413,3410,1,2,1413,1
cf_a1,10,52,1413,3410,1,2,1413,1
cf_a1,14,52,1413,3410,1,1,3410,0
cf_a1,11,52,1413,3410,1,1,3410,0
cf_a1,13,52,1413,3410,1,2,1413,1
cf_a1,12,52,1413,3410,1,1,3410,0
cf_a1,15,52,1413,3410,1,2,1413,1
cf_a1,16,52,1413,3410,1,2,1413,1
cf_a0,1,52,1413,3410,0,2,3410,0
cf_a1,17,52,1413,3410,1,2,1413,1
cf_a1,19,52,1413,3410,1,2,1413,1
cf_a1,18,52,1413,3410,1,2,1413,1
cf_a0,0,52,1413,3410,0,1,1413,1
cf_a0,3,52,1413,3410,0,1,1413,1
cf_a0,2,52,1413,3410,0,1,1413,1
cf_a0,5,52,1413,3410,0,1,1413,1
cf_a0,4,52,1413,3410,0,2,3410,0
cf_a0,7,52,1413,3410,0,2,3410,0
cf_a0,6,52,1413,3410,0,1,1413,1
cf_a0,9,52,1413,3410,0,1,1413,1
cf_a0,8,52,1413,3410,0,1,1413,1
cf_a0,10,52,1413,3410,0,2,3410,0
cf_a0,11,52,1413,3410,0,1,1413,1
cf_a0,12,52,1413,3410,0,1,1413,1
cf_a0,13,52,1413,3410,0,1,1413,1
cf_a0,15,52,1413,3410,0,1,1413,1
cf_a0,16,52,1413,3410,0,1,1413,1
cf_a0,14,52,1413,3410,0,1,1413,1
cf_a0,17,52,1413,3410,0,1,1413,1
cf_a0,18,52,1413,3410,0,1,1413,1
cf_a0,19,52,1413,3410,0,1,1413,1
cf_a0,1,52,1413,3410,1,1,3410,0
cf_a0,0,52,1413,3410,1,2,1413,1
cf_a0,2,52,1413,3410,1,1,3410,0
cf_a0,3,52,1413,3410,1,1,3410,0
cf_a0,5,52,1413,3410,1,1,3410,0
cf_a0,6,52,1413,3410,1,2,1413,1
cf_a0,4,52,1413,3410,1,1,3410,0
cf_a0,8,52,1413,3410,1,1,3410,0
cf_a0,9,52,1413,3410,1,1,3410,0
cf_a0,7,52,1413,3410,1,1,3410,0
cf_a0,10,52,1413,3410,1,1,3410,0
cf_a0,12,52,1413,3410,1,1,3410,0
cf_a0,11,52,1413,3410,1,1,3410,0
cf_a0,14,52,1413,3410,1,1,3410,0
cf_a0,13,52,1413,3410,1,1,3410,0
cf_a0,15,52,1413,3410,1,1,3410,0
cf_a0,16,52,1413,3410,1,1,3410,0
cf_a1,0,53,105,2701,0,1,105,1
cf_a0,18,52,1413,3410,1,1,3410,0
cf_a1,1,53,105,2701,0,2,2701,0
cf_a0,17,52,1413,3410,1,1,3410,0
cf_a0,19,52,1413,3410,1,1,3410,0
cf_a1,3,53,105,2701,0,1,105,1
cf_a1,2,53,105,2701,0,2,2701,0
cf_a1,4,53,105,2701,0,2,2701,0
cf_a1,7,53,105,2701,0,2,2701,0
cf_a1,9,53,105,2701,0,1,105,1
cf_a1,5,53,105,2701,0,1,105,1
cf_a1,6,53,105,2701,0,2,2701,0
cf_a1,8,53,105,2701,0,2,2701,0
cf_a1,11,53,105,2701,0,2,2701,0
cf_a1,10,53,105,2701,0,2,2701,0
cf_a1,14,53,105,2701,0,2,2701,0
cf_a1,15,53,105,2701,0,2,2701,0
cf_a1,13,53,105,2701,0,1,105,1
cf_a1,12,53,105,2701,0,1,105,1
cf_a1,16,53,105,2701,0,1,105,1
cf_a1,17,53,105,2701,0,1,105,1
cf_a1,19,53,105,2701,0,2,2701,0
cf_a1,18,53,105,2701,0,2,2701,0
cf_a1,3,53,105,2701,1,1,2701,0
cf_a1,2,53,105,2701,1,1,2701,0
cf_a1,1,53,105,2701,1,1,2701,0
cf_a1,0,53,105,2701,1,1,2701,0
cf_a1,4,53,105,2701,1,1,2701,0
cf_a1,6,53,105,2701,1,1,2701,0
cf_a1,5,53,105,2701,1,1,2701,0
cf_a1,8,53,105,2701,1,1,2701,0
cf_a1,7,53,105,2701,1,1,2701,0
cf_a1,10,53,105,2701,1,1,2701,0
cf_a1,9,53,105,2701,1,1,2701,0
cf_a1,11,53,105,2701,1,1,2701,0
cf_a1,12,53,105,2701,1,1,2701,0
cf_a1,16,53,105,2701,1,1,2701,0
cf_a1,13,53,105,2701,1,1,2701,0
cf_a1,14,53,105,2701,1,1,2701,0
cf_a1,15,53,105,2701,1,1,2701,0
cf_a1,17,53,105,2701,1,1,2701,0
cf_a0,0,53,105,2701,0,1,105,1
cf_a1,18,53,105,2701,1,1,2701,0
cf_a0,1,53,105,2701,0,2,2701,0
cf_a1,19,53,105,2701,1,1,2701,0
cf_a0,3,53,105,2701,0,2,2701,0
cf_a0,4,53,105,2701,0,2,2701,0
cf_a0,2,53,105,2701,0,2,2701,0
cf_a0,6,53,105,2701,0,2,2701,0
cf_a0,5,53,105,2701,0,1,105,1
cf_a0,7,53,105,2701,0,2,2701,0
